,cpd_mnth_id,cpd_dt,cluster_name_adjusted,mrch_catg_cd,mrch_catg_rlup_nm,merchant,cp_flag,domestic_flag,intraregion_flag,interregion_flag,city_name,country_code,spend
586,202306,2023-06-13,Affluent Segment,5541,SERVICE STATIONS,BP,1,1,0,0,EPSOM SURREY,826,62.64
587,202305,2023-05-01,Family,5541,SERVICE STATIONS,BP,1,1,0,0,EPSOM SURREY,826,6.04
588,202305,2023-05-01,Family,5541,SERVICE STATIONS,BP WOODCOTE S/SERVE,1,1,0,0,EPSOM SURREY,826,6.04
589,202306,2023-06-01,Affluent Segment,5814,FAST FOOD RESTAURANTS,SQUARE INC,1,1,0,0,Ewell,826,28.63
590,202307,2023-07-16,Urban Spenders,7832,MOTION PICTURE THEATRES,THE ROYAL AIR FORCE CHARITABLE,1,1,0,0,FAIRFORD,826,21.04
591,202305,2023-05-22,Urban Spenders,5813,BARS/TAVERNS/LOUNGES/DISCOS,TITCHFIELD FESTIVAL THEATRE,1,1,0,0,FAREHAM,826,8.74
592,202306,2023-06-16,Family,5999,MISC SPECIALTY RETAIL,SMOL LIMITED,0,1,0,0,FARNHAM,826,7.42
593,202306,2023-06-16,Family,5999,MISC SPECIALTY RETAIL,SMOL,0,1,0,0,FARNHAM,826,7.42
594,202306,2023-06-05,Frugal Family,8398,CHARITABLE/SOC SERVICE ORGS,METAPAY NATIONALMSSOCI,0,0,1,0,fb.com/cc,372,12.55
595,202305,2023-05-15,Family,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,FELTHAM,826,26.4
596,202305,2023-05-15,Family,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,FELTHAM,826,10.29
597,202305,2023-05-20,Family,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,FELTHAM,826,28.78
598,202305,2023-05-21,Family,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,FELTHAM,826,11.8
599,202306,2023-06-04,Family,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,FELTHAM,826,3.01
600,202306,2023-06-15,Family,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,FELTHAM,826,32.9
601,202306,2023-06-22,Family,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,FELTHAM,826,61.66
602,202306,2023-06-25,Family,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,FELTHAM,826,9.25
603,202307,2023-07-07,Family,5812,RESTAURANTS,GREGGS,1,1,0,0,FELTHAM,826,4.6
604,202305,2023-05-22,Urban Spenders,5499,MISC FOOD STORES - DEFAULT,WELCOME BREAK,1,1,0,0,FLEET,826,14.22
605,202305,2023-05-27,Urban Spenders,5734,COMPUTER SOFTWARE STORES,GOOGLE GOOGLE STORAGE,0,1,0,0,g.co/helppay#,826,1.97
606,202306,2023-06-27,Urban Spenders,5734,COMPUTER SOFTWARE STORES,GOOGLE GOOGLE STORAGE,0,1,0,0,g.co/helppay#,826,2.03
607,202307,2023-07-27,Urban Spenders,5734,COMPUTER SOFTWARE STORES,GOOGLE GOOGLE STORAGE,0,1,0,0,g.co/helppay#,826,2.06
608,202305,2023-05-27,Urban Spenders,4899,"CABLE, SAT, PAY TV/RADIO SVCS",GOOGLE YOUTUBEPREMIUM ,0,1,0,0,g.co/helppay#,826,14.87
609,202306,2023-06-27,Urban Spenders,4899,"CABLE, SAT, PAY TV/RADIO SVCS",GOOGLE YOUTUBEPREMIUM ,0,1,0,0,g.co/helppay#,826,15.29
610,202307,2023-07-27,Urban Spenders,4899,"CABLE, SAT, PAY TV/RADIO SVCS",GOOGLE YOUTUBEPREMIUM ,0,1,0,0,g.co/helppay#,826,15.54
611,202305,2023-05-27,Urban Spenders,5734,COMPUTER SOFTWARE STORES,GOOGLE,0,1,0,0,g.co/helppay#,826,1.97
612,202305,2023-05-27,Urban Spenders,4899,"CABLE, SAT, PAY TV/RADIO SVCS",GOOGLE,0,1,0,0,g.co/helppay#,826,14.87
613,202306,2023-06-27,Urban Spenders,4899,"CABLE, SAT, PAY TV/RADIO SVCS",GOOGLE,0,1,0,0,g.co/helppay#,826,15.29
614,202306,2023-06-27,Urban Spenders,5734,COMPUTER SOFTWARE STORES,GOOGLE,0,1,0,0,g.co/helppay#,826,2.03
615,202307,2023-07-27,Urban Spenders,4899,"CABLE, SAT, PAY TV/RADIO SVCS",GOOGLE,0,1,0,0,g.co/helppay#,826,15.54
616,202307,2023-07-27,Urban Spenders,5734,COMPUTER SOFTWARE STORES,GOOGLE,0,1,0,0,g.co/helppay#,826,2.06
617,202305,2023-05-12,Affluent Segment,7996,AMUSEMENT PARKS/CIRCUS,GODSTONE FARM,1,1,0,0,GODSTONE,826,3.73
618,202305,2023-05-12,Affluent Segment,7996,AMUSEMENT PARKS/CIRCUS,GODSTONE FARM LIMITED,1,1,0,0,GODSTONE,826,3.73
619,202306,2023-06-30,Family,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,GOODGE STREET,826,11.28
620,202305,2023-05-20,Urban Spenders,5812,RESTAURANTS,ZETTLE_,1,1,0,0,GRAVESEND,826,4.99
621,202306,2023-06-01,Urban Spenders,5812,RESTAURANTS,ZETTLE_,1,1,0,0,Gravesend,826,4.98
622,202307,2023-07-14,Urban Spenders,5812,RESTAURANTS,ZETTLE_,1,1,0,0,Gravesend,826,6.83
623,202307,2023-07-19,Urban Spenders,5812,RESTAURANTS,ZETTLE_,1,1,0,0,Gravesend,826,5.91
624,202307,2023-07-20,Urban Spenders,5812,RESTAURANTS,ZETTLE_,1,1,0,0,GRAVESEND,826,5.22
625,202307,2023-07-22,Urban Spenders,5812,RESTAURANTS,ZETTLE_,0,1,0,0,Gravesend,826,0.64
626,202305,2023-05-20,Urban Spenders,5812,RESTAURANTS,IZETTLE,1,1,0,0,GRAVESEND,826,4.99
627,202306,2023-06-01,Urban Spenders,5812,RESTAURANTS,IZETTLE,1,1,0,0,Gravesend,826,4.98
628,202307,2023-07-14,Urban Spenders,5812,RESTAURANTS,IZETTLE,1,1,0,0,Gravesend,826,6.83
629,202307,2023-07-19,Urban Spenders,5812,RESTAURANTS,IZETTLE,1,1,0,0,Gravesend,826,5.91
630,202307,2023-07-20,Urban Spenders,5812,RESTAURANTS,IZETTLE,1,1,0,0,GRAVESEND,826,5.22
631,202307,2023-07-22,Urban Spenders,5812,RESTAURANTS,IZETTLE,0,1,0,0,Gravesend,826,0.64
632,202305,2023-05-02,Family,5812,RESTAURANTS,ZETTLE_,1,1,0,0,Greenford,826,12.57
633,202305,2023-05-02,Family,5812,RESTAURANTS,IZETTLE,1,1,0,0,Greenford,826,12.57
634,202306,2023-06-02,Urban Spenders,7832,MOTION PICTURE THEATRES,SHOWCASE CDL BLUEWATER,0,1,0,0,GREENHITHE,826,40.13
635,202306,2023-06-02,Urban Spenders,7832,MOTION PICTURE THEATRES,SHOWCASE CDL BLUEWATER,0,1,0,0,GREENHITHE,826,40.13
636,202306,2023-06-29,Urban Spenders,5732,ELECTRONICS STORES,APPLE STORE R113,1,1,0,0,GREENHITHE,826,62.51
637,202306,2023-06-29,Urban Spenders,5732,ELECTRONICS STORES,APPLE STORE,1,1,0,0,GREENHITHE,826,62.51
638,202306,2023-06-29,Urban Spenders,7832,MOTION PICTURE THEATRES,SHOWCASE CDL BLUEWATER,0,1,0,0,GREENHITHE,826,20.41
639,202306,2023-06-29,Urban Spenders,5812,RESTAURANTS,COTE BRASSERIE,1,1,0,0,Greenhithe,826,21.97
640,202306,2023-06-29,Urban Spenders,7832,MOTION PICTURE THEATRES,SHOWCASE CDL BLUEWATER,0,1,0,0,GREENHITHE,826,20.41
641,202306,2023-06-29,Urban Spenders,5812,RESTAURANTS,C?TE BLUEWATER,1,1,0,0,Greenhithe,826,21.97
642,202307,2023-07-05,Urban Spenders,7832,MOTION PICTURE THEATRES,SHOWCASE CDL BLUEWATER,0,1,0,0,GREENHITHE,826,25.48
643,202307,2023-07-05,Urban Spenders,7832,MOTION PICTURE THEATRES,SHOWCASE CDL BLUEWATER,0,1,0,0,GREENHITHE,826,25.48
644,202307,2023-07-10,Urban Spenders,5812,RESTAURANTS,COTE BRASSERIE,1,1,0,0,Greenhithe,826,24.17
645,202307,2023-07-10,Urban Spenders,5812,RESTAURANTS,C?TE BLUEWATER,1,1,0,0,Greenhithe,826,24.17
646,202307,2023-07-21,Urban Spenders,7832,MOTION PICTURE THEATRES,SHOWCASE CDL BLUEWATER,0,1,0,0,GREENHITHE,826,20.75
647,202307,2023-07-21,Urban Spenders,7832,MOTION PICTURE THEATRES,SHOWCASE CDL BLUEWATER,0,1,0,0,GREENHITHE,826,20.75
648,202307,2023-07-28,Urban Spenders,8043,OPTICIANS,VISION EXPRESS,1,1,0,0,GRNHITHE 0047,826,13.0
649,202305,2023-05-09,Affluent Segment,5691,MENS/WOMENS CLOTHING STORES,H M HENNES & MAURITZ,1,1,0,0,H M REDHILL,826,21.53
650,202307,2023-07-27,Affluent Segment,5691,MENS/WOMENS CLOTHING STORES,H M HENNES & MAURITZ,1,1,0,0,H M REDHILL,826,72.92
651,202306,2023-06-03,Affluent Segment,5691,MENS/WOMENS CLOTHING STORES,H M HENNES & MAURITZ,1,1,0,0,H M SUTTON,826,28.85
652,202307,2023-07-16,Family,8398,CHARITABLE/SOC SERVICE ORGS,ZETTLE_,1,1,0,0,Hampton,826,28.93
653,202307,2023-07-16,Family,8398,CHARITABLE/SOC SERVICE ORGS,ZETTLE_,1,1,0,0,Hampton,826,28.93
654,202307,2023-07-15,Family,5814,FAST FOOD RESTAURANTS,STARBUCKS,1,1,0,0,HAMPTON,826,5.26
655,202307,2023-07-16,Family,8398,CHARITABLE/SOC SERVICE ORGS,IZETTLE,1,1,0,0,Hampton,826,28.93
656,202307,2023-07-16,Family,8398,CHARITABLE/SOC SERVICE ORGS,IZETTLE,1,1,0,0,Hampton,826,28.93
657,202305,2023-05-22,Urban Spenders,5541,SERVICE STATIONS,WELCOME BREAK,1,1,0,0,HANTS,826,59.25
658,202307,2023-07-09,Urban Spenders,5812,RESTAURANTS,FREEMANS EVENT PARTNERS C,1,1,0,0,HARDWICKE,826,23.78
659,202307,2023-07-09,Urban Spenders,5812,RESTAURANTS,FREEMANSEVENTPARTNERS,1,1,0,0,HARDWICKE,826,23.78
660,202306,2023-06-03,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,1.47
661,202306,2023-06-03,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,1.47
662,202306,2023-06-04,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,0.97
663,202306,2023-06-04,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,0.97
664,202306,2023-06-06,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,1.46
665,202306,2023-06-06,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,1.46
666,202306,2023-06-11,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,0.97
667,202306,2023-06-11,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,0.97
668,202306,2023-06-13,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,1.47
669,202306,2023-06-13,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,0.97
670,202306,2023-06-13,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,1.47
671,202306,2023-06-13,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,0.97
672,202306,2023-06-18,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,0.99
673,202306,2023-06-18,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,0.99
674,202306,2023-06-25,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,1.49
675,202306,2023-06-25,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,1.49
676,202307,2023-07-04,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,1.49
677,202307,2023-07-04,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,1.49
678,202307,2023-07-08,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,1.5
679,202307,2023-07-08,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,1.5
680,202307,2023-07-19,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,1.14
681,202307,2023-07-19,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,1.14
682,202307,2023-07-29,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,1.51
683,202307,2023-07-29,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,1.51
684,202307,2023-07-16,Urban Spenders,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,16.17
685,202307,2023-07-16,Urban Spenders,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE SWINDON BOR,0,1,0,0,HATFIELD,826,16.17
686,202305,2023-05-20,Affluent Segment,5812,RESTAURANTS,GRAYSONS@ WAKEHURST,1,1,0,0,Haywards Heat,826,21.23
687,202305,2023-05-20,Affluent Segment,5812,RESTAURANTS,GRAYSONS AT WAKEHURST,1,1,0,0,Haywards Heat,826,21.23
688,202307,2023-07-20,Sensible Spenders,4112,PASSENGER RAILWAYS,NORTHERN RAIL,1,1,0,0,HDSFIELD 7833,826,6.01
689,202307,2023-07-22,Family,5812,RESTAURANTS,BRIDGE BAR,1,1,0,0,HEATHROW,826,18.39
690,202305,2023-05-01,Sensible Spenders,5812,RESTAURANTS,UBER  EATS,0,1,0,0,HELP.UBER.COM,826,34.75
691,202305,2023-05-19,Sensible Spenders,5812,RESTAURANTS,UBER  EATS,0,1,0,0,HELP.UBER.COM,826,42.3
692,202306,2023-06-24,Sensible Spenders,7299,MISC PERSONAL SERV - DEF,UBER  EATS,0,1,0,0,HELP.UBER.COM,826,35.22
693,202307,2023-07-21,Sensible Spenders,5812,RESTAURANTS,UBER  EATS,0,1,0,0,HELP.UBER.COM,826,34.51
694,202307,2023-07-21,Sensible Spenders,5812,RESTAURANTS,UBER  EATS,0,1,0,0,HELP.UBER.COM,826,34.51
695,202305,2023-05-01,Sensible Spenders,5812,RESTAURANTS,UBER EATS,0,1,0,0,HELP.UBER.COM,826,34.75
696,202305,2023-05-19,Sensible Spenders,5812,RESTAURANTS,UBER EATS,0,1,0,0,HELP.UBER.COM,826,42.3
697,202306,2023-06-24,Sensible Spenders,7299,MISC PERSONAL SERV - DEF,UBER EATS,0,1,0,0,HELP.UBER.COM,826,35.22
698,202305,2023-05-10,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,13.41
699,202305,2023-05-12,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,19.33
700,202305,2023-05-19,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,12.48
701,202305,2023-05-19,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,16.18
702,202305,2023-05-26,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,18.26
703,202306,2023-06-02,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,18.49
704,202306,2023-06-07,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,12.45
705,202307,2023-07-05,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,16.5
706,202307,2023-07-13,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,14.28
707,202307,2023-07-13,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,20.74
708,202307,2023-07-20,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,20.57
709,202305,2023-05-04,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,HOLBORN,826,6.23
710,202305,2023-05-05,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,HOLBORN,826,7.18
711,202305,2023-05-25,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,HOLBORN,826,4.49
712,202305,2023-05-25,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,HOLBORN,826,13.35
713,202306,2023-06-08,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,HOLBORN,826,4.06
714,202307,2023-07-06,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,HOLBORN,826,6.88
715,202307,2023-07-07,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,HOLBORN,826,2.17
716,202307,2023-07-20,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,HOLBORN,826,4.38
717,202307,2023-07-08,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,HOOD ROAD CHE,826,34.12
718,202307,2023-07-09,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,HOOD ROAD CHE,826,17.93
719,202305,2023-05-19,Affluent Segment,5541,SERVICE STATIONS,STARLANE FUEL SERVICES,1,1,0,0,HOOLEY,826,2.49
720,202305,2023-05-19,Affluent Segment,5541,SERVICE STATIONS,STARLANE FUEL SERVICES,1,1,0,0,HOOLEY,826,2.49
721,202305,2023-05-20,Affluent Segment,5814,FAST FOOD RESTAURANTS,STARBUCKS,1,1,0,0,HOOLEY,826,14.67
722,202305,2023-05-21,Affluent Segment,5541,SERVICE STATIONS,STARLANE FUEL SERVICES,1,1,0,0,HOOLEY,826,55.4
723,202305,2023-05-21,Affluent Segment,5541,SERVICE STATIONS,STARLANE FUEL SERVICES,1,1,0,0,HOOLEY,826,3.63
724,202305,2023-05-21,Affluent Segment,5541,SERVICE STATIONS,STARLANE FUEL SERVICES,1,1,0,0,HOOLEY,826,3.63
725,202305,2023-05-21,Affluent Segment,5541,SERVICE STATIONS,STARLANE FUEL SERVICES,1,1,0,0,HOOLEY,826,55.4
726,202307,2023-07-31,Affluent Segment,5541,SERVICE STATIONS,STARLANE FUEL SERVICES,1,1,0,0,HOOLEY,826,54.53
727,202307,2023-07-31,Affluent Segment,5541,SERVICE STATIONS,STARLANE FUEL SERVICES,1,1,0,0,HOOLEY,826,54.53
728,202305,2023-05-01,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,HOUNSLOW HEATH GOLF CE,1,1,0,0,HOUNSLOW,826,22.66
729,202305,2023-05-01,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,HOUNSLOW HEATH GOLF CENTR,1,1,0,0,HOUNSLOW,826,22.66
730,202305,2023-05-30,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,HOUNSLOW HEATH GOLF CE,1,1,0,0,HOUNSLOW,826,22.32
731,202305,2023-05-30,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,HOUNSLOW HEATH GOLF CENTR,1,1,0,0,HOUNSLOW,826,22.32
732,202307,2023-07-22,Family,5912,DRUG STORES & PHARMACIES,EPOCH.COM,1,1,0,0,HOUNSLOW,826,47.03
733,202306,2023-06-19,Affluent Segment,8699,MEMBER ORGANIZATIONS - DEF,WWW.RHS.ORG.UK,0,1,0,0,INTERNET,826,44.34
734,202305,2023-05-03,Urban Spenders,7922,THEATRICAL PRODUCERS,WWW.CADGANHALL.COM,0,1,0,0,INTERNET,826,38.8
735,202307,2023-07-26,Urban Spenders,8398,CHARITABLE/SOC SERVICE ORGS,WWW.SOHOTHEATRE.TICKET,0,1,0,0,INTERNET,826,25.81
736,202306,2023-06-18,Urban Spenders,5812,RESTAURANTS,STEAK AND COMPANY,1,1,0,0,IRVING STREET,826,107.71
737,202306,2023-06-10,Urban Spenders,5812,RESTAURANTS,THE RAJ,1,1,0,0,KETTERING,826,104.52
738,202306,2023-06-11,Urban Spenders,5812,RESTAURANTS,THE FOX INN,1,1,0,0,KETTERING,826,9.63
739,202306,2023-06-07,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,KILN LANE,826,94.73
740,202306,2023-06-18,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,KILN LANE,826,42.78
741,202306,2023-06-12,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,ROBINSONS (PHILIPPINES),1,1,0,0,KIMBOLTON,826,4.95
742,202305,2023-05-06,Family,5499,MISC FOOD STORES - DEFAULT,BUY SOUTH AFRICA KINGS,1,1,0,0,KINGSTON,826,77.94
743,202305,2023-05-13,Family,5499,MISC FOOD STORES - DEFAULT,BUY SOUTH AFRICA KINGS,1,1,0,0,KINGSTON,826,66.42
744,202306,2023-06-04,Family,5499,MISC FOOD STORES - DEFAULT,BUY SOUTH AFRICA KINGS,1,1,0,0,KINGSTON,826,37.43
745,202306,2023-06-12,Family,5912,DRUG STORES & PHARMACIES,SUPERDRUG,1,1,0,0,KINGSTON,826,7.53
746,202307,2023-07-12,Family,5499,MISC FOOD STORES - DEFAULT,EPOCH.COM,1,1,0,0,KINGSTON,826,67.21
747,202306,2023-06-12,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,BOATERS,1,1,0,0,KINGSTON U TH,826,15.74
748,202305,2023-05-21,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,KINGSTON UPON THAMES PRZYM ECOMM,1,1,0,0,KINGSTON UPON,826,27.72
749,202307,2023-07-07,Affluent Segment,5812,RESTAURANTS,ZETTLE_,1,1,0,0,KT20 5JQ,826,8.31
750,202307,2023-07-07,Affluent Segment,5812,RESTAURANTS,IZETTLE,1,1,0,0,KT20 5JQ,826,8.31
751,202306,2023-06-19,Affluent Segment,7523,"PARKING LOTS,METERS,GARAGES",RINGGO,0,1,0,0,LB CROYDON,826,4.88
752,202307,2023-07-15,Family,7523,"PARKING LOTS,METERS,GARAGES",RINGGO,0,1,0,0,LB CROYDON,826,6.18
753,202307,2023-07-02,Family,5812,RESTAURANTS,SUMUP,1,1,0,0,Leicester,826,9.04
754,202306,2023-06-01,Urban Spenders,7832,MOTION PICTURE THEATRES,LEICESTER SQUARE THEAT,0,1,0,0,LEICESTER,826,29.69
755,202306,2023-06-01,Urban Spenders,7832,MOTION PICTURE THEATRES,LEICESTER SQUARE,0,1,0,0,LEICESTER,826,29.69
756,202306,2023-06-16,Urban Spenders,7832,MOTION PICTURE THEATRES,LEICESTER SQUARE THEAT,0,1,0,0,LEICESTER,826,53.3
757,202306,2023-06-16,Urban Spenders,7832,MOTION PICTURE THEATRES,LEICESTER SQUARE,0,1,0,0,LEICESTER,826,53.3
758,202306,2023-06-02,Affluent Segment,7996,AMUSEMENT PARKS/CIRCUS,HARBOUR PARK,1,1,0,0,LITTLEHAMPTON,826,4.39
759,202306,2023-06-02,Affluent Segment,7996,AMUSEMENT PARKS/CIRCUS,HARBOUR PARK,1,1,0,0,LITTLEHAMPTON,826,7.4
760,202306,2023-06-02,Affluent Segment,5812,RESTAURANTS,WILLIAMS AND SONS WEST SU,1,1,0,0,LITTLEHAMPTON,826,14.17
761,202306,2023-06-02,Affluent Segment,5812,RESTAURANTS,HARVESTER,1,1,0,0,LITTLHPTN BN1,826,34.94
762,202305,2023-05-29,Family,7929,BANDS/ORCHESTRAS/ENTERTAIN,FEVER UK,0,1,0,0,LONDON,826,75.38
763,202306,2023-06-02,Family,7929,BANDS/ORCHESTRAS/ENTERTAIN,FEVER UK,0,1,0,0,LONDON,826,6.27
764,202305,2023-05-10,Family,5814,FAST FOOD RESTAURANTS,DIBS.LIVE,0,1,0,0,LONDON,826,10.87
765,202305,2023-05-10,Family,5814,FAST FOOD RESTAURANTS,DIBS.LIVE,0,1,0,0,LONDON,826,10.87
766,202305,2023-05-12,Family,5814,FAST FOOD RESTAURANTS,DIBS.LIVE,0,1,0,0,LONDON,826,13.39
767,202305,2023-05-12,Family,5814,FAST FOOD RESTAURANTS,DIBS.LIVE,0,1,0,0,LONDON,826,13.39
768,202305,2023-05-25,Family,5814,FAST FOOD RESTAURANTS,DIBS.LIVE,0,1,0,0,LONDON,826,11.96
769,202305,2023-05-25,Family,5814,FAST FOOD RESTAURANTS,DIBS.LIVE,0,1,0,0,LONDON,826,11.96
770,202306,2023-06-30,Family,5814,FAST FOOD RESTAURANTS,DIBS.LIVE,0,1,0,0,LONDON,826,13.42
771,202306,2023-06-30,Family,5814,FAST FOOD RESTAURANTS,DIBS.LIVE,0,1,0,0,LONDON,826,13.42
772,202306,2023-06-06,Sensible Spenders,4215,COURIER SERVICES,UBER,0,1,0,0,LONDON,826,36.31
773,202305,2023-05-29,Family,7929,BANDS/ORCHESTRAS/ENTERTAIN,FEVER UK STAND UP PAD,0,1,0,0,LONDON,826,75.38
774,202306,2023-06-02,Family,7929,BANDS/ORCHESTRAS/ENTERTAIN,FEVER UK STAND UP PAD,0,1,0,0,LONDON,826,6.27
775,202305,2023-05-17,Family,5812,RESTAURANTS,ZETTLE_,1,1,0,0,LONDON,826,8.97
776,202305,2023-05-29,Affluent Segment,8398,CHARITABLE/SOC SERVICE ORGS,JG GREAT ORMOND STREE,0,1,0,0,LONDON,826,24.8
777,202306,2023-06-23,Urban Spenders,5812,RESTAURANTS,ZETTLE_,1,1,0,0,LONDON,826,8.86
778,202307,2023-07-22,Urban Spenders,5812,RESTAURANTS,ZETTLE_,1,1,0,0,LONDON,826,15.23
779,202307,2023-07-14,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,SQ ,1,1,0,0,London,826,34.17
780,202306,2023-06-26,Family,5499,MISC FOOD STORES - DEFAULT,SQ ,1,1,0,0,London,826,35.34
781,202307,2023-07-16,Urban Spenders,5813,BARS/TAVERNS/LOUNGES/DISCOS,SQ ,1,1,0,0,London,826,5.26
782,202307,2023-07-16,Urban Spenders,5813,BARS/TAVERNS/LOUNGES/DISCOS,SQ ,1,1,0,0,London,826,14.46
